YEAR,TICKER,MACRO_SECTOR,ROE_W,ROA_W,OPERATING_MARGIN_W,NET_MARGIN_W,DEBT_TO_EQUITY_PROXY_W,EQUITY
2021,LUPA3,INDUSTRIALS,-0.2629237181740571,-0.0518758372504102,-0.632543763006488,-0.8011384502387073,4.0683272234218855,99565.0
2021,MDNE3,INDUSTRIALS,-1.0984013383113789,-0.0442137690805524,0.221254889458389,-0.2431424962907557,23.8429699877026,90263.0
2021,MELK3,INDUSTRIALS,0.110544187096916,0.0451740415870371,0.0991378468021453,0.0982637908092657,1.447073213140113,500361.0
2021,MILS3,INDUSTRIALS,-0.0406186533354163,-0.0326914481119562,-0.0978189389371167,-0.1023517231178819,0.2424855942848525,1107373.0
2021,MOVI3,INDUSTRIALS,0.0990069965262914,0.0314539218649318,0.1220496949461476,0.0593880049342499,2.1476836800015997,2300999.0
2021,MRVE3,INDUSTRIALS,0.1463900740469023,0.0509232978193384,0.1223101060451586,0.1234990641908594,1.8747170807015128,5108789.0
2021,MTRE3,INDUSTRIALS,0.505266482431899,0.0807908391935056,0.1352885343047343,0.1025999512589305,5.254007106198184,63325.0
2021,MULT3,INDUSTRIALS,0.0839196773529462,0.0489931395299177,0.5396216414532313,0.3593747486762659,0.712886297104937,5591001.0
2021,MYPK3,INDUSTRIALS,0.1205084049761851,0.0449489627708054,0.0675148094698741,0.042072522100017,1.6810052456751206,3496976.0
2021,PDGR3,INDUSTRIALS,0.1848018447463098,-0.4702354249660445,-1.520391576899761,-3.0305940270866225,-1.3929985597313397,-4923387.0
2021,PLPL3,INDUSTRIALS,,,,,,
2021,POMO3,INDUSTRIALS,0.089903290858425,0.040824440791285,0.0583101210930311,0.0491429665405348,1.2021928314476011,2358412.0
2021,POMO4,INDUSTRIALS,0.089903290858425,0.040824440791285,0.0583101210930311,0.0491429665405348,1.2021928314476011,2358412.0
2021,PRNR3,INDUSTRIALS,-0.1447278478467745,-0.0450778781085492,0.0222597041983637,-0.0309742636512799,2.210618021954456,74609.0
2021,PTBL3,INDUSTRIALS,0.0358044369974648,0.0071682499297497,0.0673724208427229,0.0118131259148374,3.994864485523725,367636.0
2021,RAIL3,INDUSTRIALS,0.0912287923539115,0.0239356453073682,0.2981509176279374,0.1108759509244001,2.811419795973828,8614287.0
2021,RAPT3,INDUSTRIALS,0.1381200590819141,0.0474934553960311,0.1042655033564954,0.0590185503199397,1.9081914114308984,2175962.0
2021,RAPT4,INDUSTRIALS,0.1381200590819141,0.0474934553960311,0.1042655033564954,0.0590185503199397,1.9081914114308984,2175962.0
2021,RCSL3,INDUSTRIALS,0.0514852368350628,-0.0892065945388974,0.0128617363344051,-0.1855841371918542,-1.5771460854568702,-67262.0
2021,RCSL4,INDUSTRIALS,0.0514852368350628,-0.0892065945388974,0.0128617363344051,-0.1855841371918542,-1.5771460854568702,-67262.0
2021,RDNI3,INDUSTRIALS,0.0020173543792465,0.0008696626013281,0.0266099171899627,0.0039341022241124,1.3196977496395863,623589.0
2021,RENT3,INDUSTRIALS,0.1530854706314712,0.0430020997310364,0.1461043581681066,0.0817936142685346,2.559953388066376,5447532.0
2021,ROMI3,INDUSTRIALS,0.171186034192404,0.0950161675959103,0.1365018693517751,0.169704744312912,0.801651640175943,758882.0
2021,RSID3,INDUSTRIALS,0.5533274570295285,-0.1536759904585493,-4.872049219431147,-5.122045106844989,-4.600610969732297,-562712.0
2021,RSUL4,INDUSTRIALS,-2.547291660203265,0.0913462807430595,0.1800180874863154,0.1029558760531201,-73.38555598012992,-2617.0
2021,SEQL3,INDUSTRIALS,-0.0827619753543963,-0.0116575366153665,0.0463411997428228,-0.0135530086503319,6.09943945149634,86344.0
2021,SIMH3,INDUSTRIALS,0.1227313583144051,0.0147806171934769,0.1184011029462313,0.0325987233122385,7.303534061390189,2549984.0
2021,SOND5,INDUSTRIALS,0.0847824406832058,0.0595079877403781,0.0427187824282255,0.0689915411465048,0.4247237035319576,51756.0
2021,SOND6,INDUSTRIALS,0.0847824406832058,0.0595079877403781,0.0427187824282255,0.0689915411465048,0.4247237035319576,51756.0
2021,TASA3,INDUSTRIALS,-0.1425574730566835,0.0407205281122238,0.1057082917742534,0.0434442031211077,-4.500874857609948,-304621.0
2021,TASA4,INDUSTRIALS,-0.1425574730566835,0.0407205281122238,0.1057082917742534,0.0434442031211077,-4.500874857609948,-304621.0
2021,TCNO3,INDUSTRIALS,-0.4881889763779528,-0.0015984462415028,,,304.4146981627297,762.0
2021,TCNO4,INDUSTRIALS,-0.4881889763779528,-0.0015984462415028,,,304.4146981627297,762.0
2021,TCSA3,INDUSTRIALS,-0.2771590494953282,-0.1526727951316758,-0.5799297747052313,-0.7169374120476002,0.8153794148871553,946655.0
2021,TEND3,INDUSTRIALS,0.1956138488387663,0.0760138393582263,0.1490853280194123,0.1355895960100466,1.5733978245317597,1351709.0
2021,TGMA3,INDUSTRIALS,0.3372962671215607,0.1968417559601429,0.180061900662055,0.1439687676275866,0.7135402266471216,575079.0
2021,TPIS3,INDUSTRIALS,-0.2881121059399535,-0.0577636588694779,-0.0445739189533942,-0.2182462254248004,3.987774520844815,751218.0
2021,TRIS3,INDUSTRIALS,0.1381553188452995,0.0839707601916478,0.2133331496949307,0.1890916284677921,0.6452788867218232,1093132.0
2021,UCAS3,INDUSTRIALS,0.1123705027430299,0.0787897639899585,0.133853364579846,0.1204151322397053,0.4262068706964422,160042.0
2021,VIVR3,INDUSTRIALS,1.6423838097722785,-0.4295495397140417,1.133277342163416,0.9023083229553052,-4.8235026648279975,-134155.0
2021,WEGE3,INDUSTRIALS,0.1828059157960983,0.1040599411982974,0.1384336494939776,0.1223047815782419,0.7567366816760153,8929990.0
2021,WHRL3,INDUSTRIALS,0.588397031521453,0.2326851936022944,0.0912521597680024,0.2294456669729123,1.5287257105286256,3019055.0
2021,WHRL4,INDUSTRIALS,0.588397031521453,0.2326851936022944,0.0912521597680024,0.2294456669729123,1.5287257105286256,3019055.0
2021,WLMM3,INDUSTRIALS,0.1183687057844361,0.0965658658472235,0.0517036446423001,0.0459359294511534,0.2257820581416087,420525.0
2021,WLMM4,INDUSTRIALS,0.1183687057844361,0.0965658658472235,0.0517036446423001,0.0459359294511534,0.2257820581416087,420525.0
2021,BALM3,MATERIALS,0.0387877218456074,0.0220056981850808,0.0548054383497421,0.0280892103676913,0.7626217318523588,108127.0
2021,BALM4,MATERIALS,0.0387877218456074,0.0220056981850808,0.0548054383497421,0.0280892103676913,0.7626217318523588,108127.0
2021,BRAP3,MATERIALS,-0.0421726927141976,-0.0398973808101283,,,0.0570291046145977,9560855.0
2021,BRAP4,MATERIALS,-0.0421726927141976,-0.0398973808101283,,,0.0570291046145977,9560855.0
2021,BRKM3,MATERIALS,-0.7343951615152055,-0.0425218545214428,-0.0010813109399643,-0.0553665487942565,16.27100498744393,3944706.0
2021,BRKM5,MATERIALS,-0.7343951615152055,-0.0425218545214428,-0.0010813109399643,-0.0553665487942565,16.27100498744393,3944706.0
2021,BRKM6,MATERIALS,-0.7343951615152055,-0.0425218545214428,-0.0010813109399643,-0.0553665487942565,16.27100498744393,3944706.0
2021,CRPG3,MATERIALS,0.190309801015355,0.1392312700942227,0.1824938277889485,0.1864983413508446,0.3668610570496526,577532.0
2021,CRPG5,MATERIALS,0.190309801015355,0.1392312700942227,0.1824938277889485,0.1864983413508446,0.3668610570496526,577532.0
2021,CRPG6,MATERIALS,0.190309801015355,0.1392312700942227,0.1824938277889485,0.1864983413508446,0.3668610570496526,577532.0
2021,EALT3,MATERIALS,0.1035213603803953,0.0457313598098122,0.0904897825491152,0.0563213166039425,1.2636842816596838,162778.0
2021,EALT4,MATERIALS,0.1035213603803953,0.0457313598098122,0.0904897825491152,0.0563213166039425,1.2636842816596838,162778.0
2021,FESA3,MATERIALS,0.1205180361152078,0.0806617575308289,0.1400820600992536,0.173133523504357,0.4941161686087218,1838173.0
2021,FESA4,MATERIALS,0.1205180361152078,0.0806617575308289,0.1400820600992536,0.173133523504357,0.4941161686087218,1838173.0
2021,FHER3,MATERIALS,12.151562424854006,0.3859684939737864,-0.1294038972692027,0.552949193288977,35.45124570473117,31385.0
2021,GGBR3,MATERIALS,0.0447827370033636,0.0225337050906644,0.0803131166599947,0.0306953559945121,0.9873667833665224,27173127.0
2021,GGBR4,MATERIALS,0.0447827370033636,0.0225337050906644,0.0803131166599947,0.0306953559945121,0.9873667833665224,27173127.0
2021,GOAU3,MATERIALS,0.0439532037991493,0.0221415908782769,0.0800802189284081,0.0301867797934669,0.9850969174157966,27227253.0
2021,GOAU4,MATERIALS,0.0439532037991493,0.0221415908782769,0.0800802189284081,0.0301867797934669,0.9850969174157966,27227253.0
2021,HETA4,MATERIALS,-0.0089719352850861,0.3480198521219487,0.5023842315021891,2.0970668474702805,-1.0257799525813898,-382972.0
2021,KEPL3,MATERIALS,,,,,,
2021,KLBN11,MATERIALS,0.1099197034180844,0.0205923496938975,0.2459514795743975,0.0695705997728352,4.337890287025326,6501273.0
2021,MGEL4,MATERIALS,0.0174673667283627,-0.0176554327135478,0.0848234507452384,-0.0116369362179418,-1.9211168249056376,-370634.0
2021,MMXM3,MATERIALS,0.1645453479589805,-0.7753866539446891,-39.19264048963736,-58.049575882151416,-1.1673251479878828,-733506.0
2021,MTSA4,MATERIALS,0.0745336244501272,0.0582870390018905,0.0597443987480418,0.0623302543894659,0.2787341015505997,241512232.0
2021,MWET3,MATERIALS,0.186369222854203,-0.2253849743350443,-0.0757547001295047,-0.2183885589246639,-1.8268928459141969,-209922.0
2021,MWET4,MATERIALS,0.186369222854203,-0.2253849743350443,-0.0757547001295047,-0.2183885589246639,-1.8268928459141969,-209922.0
2021,PATI3,MATERIALS,0.0418068044825337,0.0186540025262699,0.0397065108854267,0.0169675774107048,1.2411707312496776,426366.0
2021,PATI4,MATERIALS,0.0418068044825337,0.0186540025262699,0.0397065108854267,0.0169675774107048,1.2411707312496776,426366.0
2021,PMAM3,MATERIALS,-0.0403526897501754,-0.0064791841835039,0.0234052032264648,-0.004796618589532,5.228051033479456,621396.0
2021,RANI3,MATERIALS,-0.2365353010927484,-0.050389162455541,0.2282229558100489,-0.0885556961166204,3.6941701263926814,336491.0
2021,SHUL4,MATERIALS,0.1566728645817375,0.0695295894195192,0.0908729125880324,0.0916188547006612,1.2533264742356487,620101.0
2021,SNSY3,MATERIALS,0.1493152432250897,-0.488148306505037,-0.2214093775706059,-0.4057142857142857,-1.3058808997907465,-1238688.0
2021,SNSY5,MATERIALS,0.1493152432250897,-0.488148306505037,-0.2214093775706059,-0.4057142857142857,-1.3058808997907465,-1238688.0
2021,SUZB3,MATERIALS,-0.1556140437878901,-0.0287487797884192,0.1010488237589354,-0.1082054130731039,4.412892127358246,18087969.0
2021,TKNO4,MATERIALS,0.0515900943499967,0.0410047765342376,0.0819247080578055,0.062863880905004,0.2581484088059997,181876.0
2021,TUPY3,MATERIALS,0.1168349038683456,0.054434603712174,0.0690588031377424,0.0540190584642259,1.1463351600044065,2387403.0
2021,UNIP3,MATERIALS,0.1162050480608782,0.0463474848614655,0.13039232729694,0.056534360209005,1.5072568319126658,1483223.0
2021,UNIP5,MATERIALS,0.1162050480608782,0.0463474848614655,0.13039232729694,0.056534360209005,1.5072568319126658,1483223.0
2021,UNIP6,MATERIALS,0.1162050480608782,0.0463474848614655,0.13039232729694,0.056534360209005,1.5072568319126658,1483223.0
2021,USIM3,MATERIALS,0.0242000929737491,0.0143027126215285,0.0637185701329993,0.025198881589787,0.6919932333201676,15565684.0
2021,USIM5,MATERIALS,0.0242000929737491,0.0143027126215285,0.0637185701329993,0.025198881589787,0.6919932333201676,15565684.0
2021,USIM6,MATERIALS,0.0242000929737491,0.0143027126215285,0.0637185701329993,0.025198881589787,0.6919932333201676,15565684.0
2021,VALE3,MATERIALS,-0.0553361489181568,-0.0235237706175865,0.0150684619914457,-0.0585040676925548,1.352350302072195,157149353.0
2021,ATMP3,TECHNOLOGY,2.381142175620982,-0.2974973227161085,-0.2751634035835988,-0.4525259008199105,-7.990280936747686,-165543.0
2021,BOAS3,TECHNOLOGY,0.2120908179082702,0.0956199456588066,0.2011219074917213,0.1124583184133272,1.2180604312938816,350944.0
2021,CASH3,TECHNOLOGY,0.656678605748231,0.3704205629078751,0.1056389870435806,0.1786972936630936,0.6516117760111819,22894.0
2021,LINX3,TECHNOLOGY,0.0217203286990374,0.0151625835675754,0.1029107071035159,0.0493250727327861,0.4324952342215299,1789844.0
2021,LWSA3,TECHNOLOGY,0.2045781304835112,0.0351566983714419,0.1372586637353292,0.0468504110526629,4.62265385213629,88333.0
2021,NGRD3,TECHNOLOGY,0.0630349117554938,0.0259271021205457,0.1389480393435024,0.0417867783040961,1.4312362971541783,137289.0
2021,PDTC3,TECHNOLOGY,0.2964355788096795,0.0854235052064519,,,2.470187486374537,18348.0
2021,POSI3,TECHNOLOGY,0.0389760923700485,0.0107165456206246,0.0516131087010548,0.0108849333893034,2.637001488150879,534892.0
2021,SQIA3,TECHNOLOGY,-0.0076996213824413,-0.0073855791687634,-0.0128858769190364,-0.0261428579584705,0.4364867714079837,431603.0
2021,TOTS3,TECHNOLOGY,0.084993235579761,0.0595736280754664,0.142500582790418,0.0923034857001635,0.4266922852523534,2478409.0
2022,ENAT3,ENERGY,0.0449841769854979,0.0285104102455585,0.3393996061118244,0.1311053196057733,0.5778158433376399,2755480.0
2022,OPCT3,ENERGY,-0.1442566136060359,-0.0203020655415827,0.1105913330905627,-0.0354974151158918,5.829700187110209,158121.0
2022,PETR3,ENERGY,0.0200739193315121,0.0063255821490167,0.1823838805597109,0.0229574115389845,2.1734501044512293,311150000.0
2022,PETR4,ENERGY,0.0200739193315121,0.0063255821490167,0.1823838805597109,0.0229574115389845,2.1734501044512293,311150000.0
2022,PRIO3,ENERGY,0.1425689169594387,0.0636219492581026,0.4826376907270688,0.2293116806618482,1.1555906314388866,3151263.0
2022,RECV3,ENERGY,-0.0834108688466388,-0.0393039425086278,0.2942471894709719,-0.1037760157189077,1.1222010699900835,980196.0
2022,RPMG3,ENERGY,0.1292822630337095,-0.1276069255121756,-0.2579697431254739,-0.2760849535368556,-1.805853313014611,-3193872.0
2022,RRRP3,ENERGY,-0.2477373538958359,-0.1308343861636597,-0.7969447264336955,-1.267632048762704,0.9580948844118466,1077100.0
2022,UGPA3,ENERGY,0.0936097067031002,0.0255915270116585,0.021767774641954,0.0114190597759247,2.6578398256757008,9910265.0
2022,AERI3,INDUSTRIALS,0.1171526682480346,0.0477506180849048,0.0930211499785847,0.0512513684507914,1.4534272632812144,966252.0
2022,ALPK3,INDUSTRIALS,-0.2484301081529571,-0.0632785894505404,0.0126138612336667,-0.2628244515796201,2.92597417720782,686990.0
2022,ARML3,INDUSTRIALS,0.2061250881730543,0.0407717636991079,0.3577910758890865,0.1575376929573921,4.055584293439924,85060.0
2022,AVLL3,INDUSTRIALS,-1.0582141965800549,-0.1828841377261136,-1.6768404346233672,-2.329413658006016,4.786254673244713,396673.0
2022,AZEV3,INDUSTRIALS,0.1536118726407626,-0.5785913813125765,-0.7819157268170426,-1.4438048245614037,-1.2654928462506354,-240014.0
2022,AZEV4,INDUSTRIALS,0.1536118726407626,-0.5785913813125765,-0.7819157268170426,-1.4438048245614037,-1.2654928462506354,-240014.0
2022,AZUL4,INDUSTRIALS,0.7657714639102394,-0.6859817339716079,-0.2435672546180219,-1.886224118342808,-2.1163146567718,-14148750.0
2022,BDLL3,INDUSTRIALS,0.401207514787459,-0.0987997017367494,-2.9530774516540688,-3.2126730146264846,-5.060817064574458,-163145.0
2022,BDLL4,INDUSTRIALS,0.401207514787459,-0.0987997017367494,-2.9530774516540688,-3.2126730146264846,-5.060817064574458,-163145.0
2022,CALI3,INDUSTRIALS,,,,,,
2022,CCRO3,INDUSTRIALS,0.0108457910955013,0.0025744858831246,0.2057593523623082,0.0087075356843838,3.212798821929423,7939762.0
2022,CRDE3,INDUSTRIALS,-0.143988286204581,-0.1275223219816798,-7.210266535044423,-7.620434353405725,0.1291222114451988,107224.0
2022,CURY3,INDUSTRIALS,0.2957687499902706,0.1155205288220673,0.1965803603096755,0.165983216299374,1.5603133313718989,642387.0
2022,CYRE3,INDUSTRIALS,0.315613836182001,0.160005933220138,0.5766351657232075,0.4784628481089626,0.9725133301636744,5796628.0
2022,DIRR3,INDUSTRIALS,0.1120397194622678,0.0294297124578719,0.1475042362914408,0.1000404471711301,2.8070273239213788,1339998.0
2022,DXCO3,INDUSTRIALS,0.0875002216498302,0.0394818637529003,0.1142732790712862,0.0772130356812417,1.2162130490459035,5188364.0
2022,ECOR3,INDUSTRIALS,-7.546821879283032,-0.0382190155800981,0.2164458298518971,-0.1060026711429061,196.4624873177765,56181.0
2022,EMBR3,INDUSTRIALS,-0.2354678261199793,-0.0656093111021695,-0.0855866611573176,-0.1830911419157668,2.5889391637308754,15272715.0
2022,ETER3,INDUSTRIALS,0.7382552520568715,0.2129878110961426,0.2759842732831643,0.232261717852633,2.4661854509769268,215011.0
2022,EUCA3,INDUSTRIALS,0.0973351075428885,0.0527292869083978,0.1081203166461762,0.0802046072797467,0.8459401454068699,1481223.0
2022,EUCA4,INDUSTRIALS,0.0973351075428885,0.0527292869083978,0.1081203166461762,0.0802046072797467,0.8459401454068699,1481223.0
2022,EVEN3,INDUSTRIALS,0.0214994094100266,0.0103054468059953,0.1628113367883089,0.0319260092638029,1.08621807620404,2481417.0
2022,EZTC3,INDUSTRIALS,0.1003443885507489,0.0879956323081979,0.2841394876087411,0.4431076158304043,0.1403337406486323,4136026.0
2022,FRAS3,INDUSTRIALS,0.1906618168412387,0.0630232725600924,0.1436327387838919,0.1089581030279706,2.025260496579951,954811.0
2022,GOLL4,INDUSTRIALS,0.4282142613030132,-0.4600584073713593,-0.1493834490224687,-0.9252072054172302,-1.9307823842405265,-13767059.0
2022,HBOR3,INDUSTRIALS,0.0369886330731659,0.0142271232524387,0.0545685500723438,0.0636194947531425,1.5998673390859532,1674947.0
2022,HBRE3,INDUSTRIALS,-0.0200923321758198,-0.0104821193340141,1.1306686666752874,-0.3542730787632705,0.916819636905002,1363555.0
2022,HBSA3,INDUSTRIALS,-0.0691723242543224,-0.0184696920831352,0.1386092498271325,-0.0721871167763146,2.745180154761975,1525827.0
2022,IGBR3,INDUSTRIALS,0.0857955005260176,-0.7427153257272539,-8.770272848692997,-16.182789543980157,-1.0806192846160072,-988560.0
2022,INEP3,INDUSTRIALS,0.2108627414417354,-0.333042292185269,-14.411203824133972,-25.444945369674336,-1.6331410346060014,-2574120.0
2022,JFEN3,INDUSTRIALS,0.3743291033908882,-0.1335103130103493,-5.087979574937897,-5.89784018768976,-3.8037467290026608,-456665.0
2022,JHSF3,INDUSTRIALS,0.1669475458459367,0.0877300986715396,0.6972542821750459,0.5457725001067875,0.9029677200180312,3826675.0
2022,JSLG3,INDUSTRIALS,0.1232854463144019,0.0271385868599284,0.0691202799493561,0.0464543439093787,3.542810093639745,1065146.0
2022,LAVV3,INDUSTRIALS,0.0913852597126446,0.0701574161156837,0.3305526735223514,0.3305415471743248,0.3025744785406289,1300341.0
2022,LCAM3,INDUSTRIALS,0.0921217078232553,0.026658507892798,0.1388925301158279,0.0689663682370717,2.4556213046020723,4186288.0
2022,LEVE3,INDUSTRIALS,0.0910724172439822,0.0437026185169544,0.0805813588570277,0.0508695243192936,1.0839121392383086,1341987.0
2022,LOGG3,INDUSTRIALS,0.0462901965317093,0.033847532265336,1.2396294565550554,0.910998587291989,0.3676092002463667,3079961.0
2022,LOGN3,INDUSTRIALS,0.0367270025398134,0.0058916489501761,0.171162843562169,0.0115434580115594,5.233739119625498,353963.0
2022,LPSB3,INDUSTRIALS,0.0753180544181593,0.0328307331861899,0.2133117467170354,0.0783114469029201,1.294132573616766,173398.0
2022,LUPA3,INDUSTRIALS,0.1467760342368045,0.0417734958151393,0.1091305462939215,0.3769831092221449,2.5136162624821683,140200.0
2022,MDNE3,INDUSTRIALS,-0.104419152896509,-0.0502580322155146,-0.1408783540261951,-0.2033874860949033,1.0776609885707942,999807.0
2022,MELK3,INDUSTRIALS,0.0476927004339795,0.0319291535601944,0.0940409219037267,0.0983198870408238,0.493703876116442,1198674.0
2022,MILS3,INDUSTRIALS,-0.0043237128369731,-0.0032174500065067,0.0267291281137735,-0.0093751419503534,0.3438321739977903,1097899.0
2022,MOVI3,INDUSTRIALS,0.0462237353095799,0.0128227429005176,0.0744875661494167,0.0266879039982532,2.604824308511541,2358680.0
2022,MRVE3,INDUSTRIALS,0.1029055022010627,0.0343811031050522,0.107387368031128,0.0934334121885381,1.9930832029045908,6034585.0
2022,MTRE3,INDUSTRIALS,0.0487208095021609,0.0371505709621091,0.0925634585036461,0.1193498892409295,0.3114417420893081,1007434.0
2022,MULT3,INDUSTRIALS,0.1546565767525645,0.0912487774845886,1.0599809907024564,0.891271625849686,0.6948893017080155,6233023.0
2022,MYPK3,INDUSTRIALS,-0.1104234528543866,-0.0338318292676736,-0.021085504958126,-0.0479322801900516,2.2638924718119284,3802761.0
2022,PDGR3,INDUSTRIALS,0.0848175218811797,-0.2638991053376378,-1.3293418638385353,-2.193641507440176,-1.3214013240880922,-5384536.0
2022,PLPL3,INDUSTRIALS,0.5744403503893215,0.1375198289895927,0.1670555146112112,0.1467381170140029,3.1771456131813127,230144.0
