YEAR,TICKER,MACRO_SECTOR,MOM_6M,MOM_12M,DISCOUNT_52W
2022,ENGI11,UTILITIES,-0.0496894409937888,-0.0952283849918433,0.1525974025974026
2022,ENGI3,UTILITIES,-0.2052325581395349,-0.1920803782505911,0.2978941961992809
2022,ENGI4,UTILITIES,0.0435374149659864,-0.0303413400758534,0.1018735362997657
2022,ENMT3,UTILITIES,0.3504501500500168,1.709030100334448,0.0
2022,ENMT4,UTILITIES,0.9226730310262532,1.6826506826506824,0.0
2022,EQTL3,UTILITIES,-0.0956,0.0189274447949525,0.1406309388065374
2022,GEPA3,UTILITIES,-0.2214111922141119,-0.2382766008093311,0.3453355155482815
2022,GEPA4,UTILITIES,-0.1078167115902964,-0.2621489077128844,0.2634623943035157
2022,GPAR3,UTILITIES,-0.2037037037037037,3.3,0.6260869565217391
2022,LIGT3,UTILITIES,-0.2458279845956354,-0.4935344827586206,0.5204081632653061
2022,LIPR3,UTILITIES,-0.0350326797385621,0.2303333333333332,0.2543434343434344
2022,MEGA3,UTILITIES,,,0.0101721439749608
2022,NEOE3,UTILITIES,-0.0847457627118644,-0.0436835891381347,0.1553701772679875
2022,ORVR3,UTILITIES,-0.0714532274767,,0.1191879502292075
2022,POWE3,UTILITIES,-0.3589123867069487,,0.4183114035087719
2022,REDE3,UTILITIES,-0.1626120358514724,-0.3830188679245283,0.4434042553191489
2022,RNEW11,UTILITIES,-0.4180327868852459,-0.5852803738317758,0.6534895070766227
2022,RNEW3,UTILITIES,-0.4535398230088494,-0.5674255691768826,0.6313432835820896
2022,RNEW4,UTILITIES,-0.4051948051948052,-0.6085470085470085,0.663235294117647
2022,SAPR11,UTILITIES,-0.0593719332679095,-0.2779661016949152,0.3163338088445078
2022,SAPR3,UTILITIES,-0.064039408866995,-0.3493150684931507,0.4207317073170732
2022,SAPR4,UTILITIES,-0.0652173913043477,-0.2543352601156069,0.282003710575139
2022,SBSP3,UTILITIES,0.0880043325209856,-0.0718410718410718,0.1209800918836141
2022,TAEE11,UTILITIES,-0.0254555198285102,0.1098565761367103,0.1395788975632838
2022,TAEE3,UTILITIES,-0.0241545893719807,0.1119266055045871,0.1434628975265018
2022,TAEE4,UTILITIES,-0.026378896882494,0.1123287671232877,0.1464611072179397
2022,TRPL3,UTILITIES,-0.0035818951481602,0.0193204530313124,0.0909090909090908
2022,TRPL4,UTILITIES,-0.0417816318486402,-0.1147123088128186,0.1431089178709905
2023,ENAT3,ENERGY,-0.2316448491747297,0.007462686567164,0.4339622641509434
2023,OPCT3,ENERGY,0.5212765957446808,0.0214285714285713,0.2164383561643835
2023,PETR3,ENERGY,-0.0818598559266535,-0.0972311654861558,0.3253128007699711
2023,PETR4,ENERGY,-0.1228070175438595,-0.1487143849895761,0.3504772004241782
2023,PRIO3,ENERGY,0.6921327876307415,0.8558603491271821,0.0335064935064934
2023,RECV3,ENERGY,0.2921216848673948,0.8467112597547379,0.0825256161728051
2023,RPMG3,ENERGY,-0.2272727272727274,-0.3928571428571428,0.4352159468438538
2023,RRRP3,ENERGY,0.073968705547653,0.1771125662613033,0.2642759695965698
2023,UGPA3,ENERGY,0.0243704305442729,-0.136892539356605,0.2018987341772152
2023,ABCB4,FINANCIALS,0.2654639175257733,0.2168525402726147,0.1332744924977934
2023,APER3,FINANCIALS,0.0078387458006718,-0.1940298507462686,0.3114001530221882
2023,BAZA3,FINANCIALS,0.3004425930747203,0.24875,0.0749999999999999
2023,BBAS3,FINANCIALS,0.040443379269023,0.193060803847475,0.2226947179946286
2023,BBDC3,FINANCIALS,-0.0632823365785814,-0.1791590493601462,0.2861685214626391
2023,BBDC4,FINANCIALS,-0.1191860465116279,-0.2186694172253739,0.3392935019624945
2023,BBSE3,FINANCIALS,0.2985362095531587,0.6214526214526215,0.008237716975581
2023,BEES3,FINANCIALS,0.0823529411764705,0.1596638655462183,0.089108910891089
2023,BEES4,FINANCIALS,0.2287334593572778,0.132404181184669,0.0151515151515151
2023,BGIP3,FINANCIALS,-0.3034300791556729,-0.2563380281690141,0.6228571428571429
2023,BGIP4,FINANCIALS,-0.2411504424778762,-0.2575757575757577,0.362453531598513
2023,BMEB3,FINANCIALS,-0.242997728993187,-0.4441356309060589,0.6152366294728742
2023,BMEB4,FINANCIALS,0.003003003003003,-0.0383877159309021,0.1362068965517241
2023,BMGB4,FINANCIALS,-0.105691056910569,-0.2948717948717948,0.341317365269461
2023,BMIN3,FINANCIALS,0.0236220472440944,0.1818181818181818,0.4126506024096386
2023,BMIN4,FINANCIALS,-0.23117033603708,-0.3793264733395697,0.4732036522429536
2023,BNBR3,FINANCIALS,0.0869565217391303,-0.0506329113924051,0.1120056831636276
2023,BPAN4,FINANCIALS,-0.0065466448445171,-0.4235517568850901,0.4623560673162089
2023,BRBI11,FINANCIALS,-0.0868240670220868,-0.1974564926372155,0.3971845148315737
2023,BRGE11,FINANCIALS,-0.2266800401203611,0.976923076923077,0.6066326530612245
2023,BRGE12,FINANCIALS,0.5331179321486268,0.5685950413223142,0.05005005005005
2023,BRGE3,FINANCIALS,0.3040540540540539,0.0136554621848741,0.19449081803005
2023,BRGE6,FINANCIALS,1.3972055888223551,3.515037593984962,0.733051789286508
2023,BRGE8,FINANCIALS,0.2346666666666665,1.4432717678100264,0.2984848484848484
2023,BRIV3,FINANCIALS,0.4593749999999998,-0.0798029556650247,0.3081481481481481
2023,BRIV4,FINANCIALS,0.3084507042253521,0.0852803738317755,0.0520408163265307
2023,BRSR3,FINANCIALS,-0.0403225806451612,-0.082262210796915,0.2159590043923864
2023,BRSR5,FINANCIALS,-0.1339901477832513,-0.2399481193255512,0.3037623762376238
2023,BRSR6,FINANCIALS,0.0825892857142855,0.0104166666666667,0.2374213836477988
2023,BSLI3,FINANCIALS,-0.3335801554979637,-0.7272313986967722,0.7272727272727273
2023,BSLI4,FINANCIALS,-0.2426315789473684,-0.4241696678671468,0.5356566634398192
2023,CIEL3,FINANCIALS,0.3973333333333333,1.3083700440528636,0.1281198003327786
2023,CRIV3,FINANCIALS,0.1285403050108933,-0.0317757009345793,0.0666666666666666
2023,CRIV4,FINANCIALS,-0.0096153846153845,-0.1473509933774833,0.1598694942903751
2023,CSAB3,FINANCIALS,-0.1694117647058823,0.4114354258296679,0.4884799304448631
2023,CSAB4,FINANCIALS,0.0222222222222221,0.5593220338983051,0.2333333333333332
2023,CXSE3,FINANCIALS,0.2049062049062049,0.0245398773006133,0.1098081023454159
2023,HBTS5,FINANCIALS,-0.4528301886792453,0.1599999999999999,0.6448254745866504
2023,IRBR3,FINANCIALS,-0.5763546798029556,-0.7876543209876543,0.7860696517412935
2023,ITSA3,FINANCIALS,0.0045146726862304,-0.0501600853788686,0.1894353369763205
2023,ITSA4,FINANCIALS,0.0203836930455636,-0.0627753303964757,0.2206959706959707
2023,ITUB3,FINANCIALS,0.1208397337429594,0.129514963880289,0.1528637770897832
2023,ITUB4,FINANCIALS,0.1027790030877811,0.1638733705772812,0.1951062459755311
2023,MERC4,FINANCIALS,-0.4283489096573208,-0.391880695940348,0.4626647144948755
2023,MODL3,FINANCIALS,-0.169172932330827,-0.4516129032258065,0.6129597197898424
2023,PINE4,FINANCIALS,0.6565656565656566,-0.098901098901099,0.1229946524064171
2023,PSSA3,FINANCIALS,0.3034909909909908,0.1087164750957854,0.0627530364372469
2023,QUAL3,FINANCIALS,-0.4735426008968609,-0.6510107015457789,0.6809782608695651
2023,RPAD3,FINANCIALS,-0.0027932960893854,-0.0219178082191781,0.1063829787234043
2023,RPAD5,FINANCIALS,-0.2159090909090909,-0.1374999999999999,0.3428571428571428
2023,RPAD6,FINANCIALS,0.2742857142857144,0.2010771992818671,0.0577464788732393
2023,SANB11,FINANCIALS,-0.0215203054494965,-0.0844430009743422,0.2360433604336043
2023,WIZC3,FINANCIALS,,,
2023,BALM3,MATERIALS,-0.3573407202216067,-0.2611464968152865,0.5303643724696356
2023,BALM4,MATERIALS,-0.1015274034141959,-0.4994994994994994,0.5305164319248826
2023,BRAP3,MATERIALS,0.1214912280701754,0.2067012741859366,0.1900538485904339
2023,BRAP4,MATERIALS,0.1774960380348653,0.2130612244897958,0.1844127332601536
2023,BRKM3,MATERIALS,-0.3263129832044787,-0.5497951184749689,0.5547136563876652
2023,BRKM5,MATERIALS,-0.3619763694951664,-0.5852679350672019,0.5877147319104633
2023,BRKM6,MATERIALS,0.3585508790623335,1.5474525474525476,0.494047619047619
2023,CBAV3,MATERIALS,-0.0025906735751294,-0.09765625,0.507882403067746
2023,CRPG5,MATERIALS,-0.0268546492111446,-0.591114245416079,0.5794894110821004
2023,CRPG6,MATERIALS,-0.4852750509353584,-0.6805747126436782,0.768320133388912
2023,DEXP3,MATERIALS,-0.0561643835616438,-0.370201096892139,0.3475378787878789
2023,DEXP4,MATERIALS,-0.1605937921727396,-0.2469733656174334,0.3382978723404256
2023,EALT3,MATERIALS,-0.1017964071856286,-0.4117647058823529,0.443069306930693
2023,EALT4,MATERIALS,0.0075187969924812,-0.0175953079178885,0.2756756756756756
2023,FESA3,MATERIALS,0.1764705882352941,0.1909487892020642,0.032258064516129
2023,FESA4,MATERIALS,0.149151085321298,0.0496662740478994,0.0999831678168657
2023,FHER3,MATERIALS,0.0176782557454331,-0.0578286961265683,0.2300490414623273
2023,GGBR3,MATERIALS,0.3738789237668163,0.1075463172164483,0.0813343328335831
2023,GGBR4,MATERIALS,0.3140939597315435,0.0841638981173864,0.0696864111498257
2023,GOAU3,MATERIALS,0.336655592469546,0.1583493282149712,0.0258272800645682
2023,GOAU4,MATERIALS,0.3581151832460731,0.1528888888888888,0.060825488776249
2023,HETA4,MATERIALS,-0.2495511669658887,-0.6864216054013503,0.7603211009174312
2023,KEPL3,MATERIALS,0.37593984962406,-0.4608998393144082,0.6576530612244897
2023,KLBN11,MATERIALS,-0.0113861386138613,-0.2253685027152832,0.2492481203007519
2023,MGEL4,MATERIALS,-0.3607355327203894,-0.1244444444444444,0.4015189873417721
2023,MTSA4,MATERIALS,0.1875801898896587,0.1329253365973073,0.0328108672936259
2023,MWET4,MATERIALS,0.0449790794979079,-0.2864285714285713,0.4523026315789473
2023,PATI3,MATERIALS,0.0291090855630697,1.121212121212121,0.6713615023474178
2023,PATI4,MATERIALS,0.756418918918919,2.150909090909091,0.56675
2023,PMAM3,MATERIALS,-0.1867364746945898,-0.5381565906838454,0.5431372549019607
2023,RANI3,MATERIALS,0.2068965517241381,0.1516452074391989,0.1472457627118643
2023,SHUL4,MATERIALS,0.0953488372093023,-0.4554913294797688,0.4978678038379531
2023,SNSY3,MATERIALS,-0.6699248120300753,-0.8355805243445693,0.8379475821336286
2023,SNSY5,MATERIALS,0.1052631578947367,-0.36,0.3575525812619503
2023,SUZB3,MATERIALS,-0.0291809217146306,-0.1914180355346965,0.2491828793774319
2023,TKNO4,MATERIALS,1.1666666666666663,-0.2696629213483146,0.3157174439414675
2023,TUPY3,MATERIALS,0.230319388214125,0.327025715672004,0.1289808917197451
2023,UNIP3,MATERIALS,-0.0284495021337127,-0.1638441134462355,0.2080394240989468
2023,UNIP5,MATERIALS,-0.0949758454106279,0.0455407969639467,0.1781891559922793
2023,UNIP6,MATERIALS,-0.0339187705817781,-0.1164541712679448,0.2336293974225008
2023,USIM3,MATERIALS,-0.097442143727162,-0.4740951029098651,0.5268199233716475
2023,USIM5,MATERIALS,-0.1722543352601155,-0.5145762711864407,0.5775811209439528
2023,USIM6,MATERIALS,0.6787048567870488,6.406593406593407,0.5484087102177555
2023,VALE3,MATERIALS,0.1609195402298848,0.1572916666666666,0.1540877510231274
2023,AESB3,UTILITIES,-0.0938086303939962,-0.1178082191780821,0.2253408179631114
2023,AFLT3,UTILITIES,-0.0085561497326203,0.0704387990762123,0.1171428571428572
2023,ALUP11,UTILITIES,0.0882466281310212,0.1688741721854303,0.0312178387650086
2023,AMBP3,UTILITIES,-0.0640394088669951,-0.488747553816047,0.5045045045045045
2023,AURE3,UTILITIES,0.0814977973568282,,0.1126506024096386
2023,CBEE3,UTILITIES,-0.4264455782312925,-0.1723926380368098,0.5555189456342668
2023,CEBR3,UTILITIES,-0.3206666666666666,-0.3627267041901189,0.4401098901098901
2023,CEBR5,UTILITIES,-0.0114739629302736,-0.3690140845070423,0.3945945945945946
2023,CEBR6,UTILITIES,-0.2511111111111112,-0.3835365853658536,0.4448105436573312
2023,CEEB3,UTILITIES,0.0517241379310344,-0.066839256295599,0.0779069767441861
2023,CEED3,UTILITIES,-0.327433628318584,0.0854041702370751,0.6607142857142857
2023,CGAS3,UTILITIES,-0.1454115172232448,-0.2972972972972972,0.3333333333333333
2023,CGAS5,UTILITIES,0.0441022333306457,-0.1096596768649019,0.1879859543516427
2023,CLSC3,UTILITIES,-0.1141182554731942,-0.0098265895953756,0.4576825664837484
2023,CLSC4,UTILITIES,-0.040274207369323,-0.1764705882352941,0.1764705882352941
2023,CMIG3,UTILITIES,0.0653034300791555,-0.0997770345596433,0.2201834862385322
2023,CMIG4,UTILITIES,0.0732177263969171,-0.1566994700984103,0.2849807445442875
2023,COCE5,UTILITIES,-0.0887765419615773,-0.2072484166080225,0.2243071096574281
2023,CPFE3,UTILITIES,0.0751295336787565,0.2439115773698015,0.0943807965084558
2023,CPLE3,UTILITIES,0.0784929356357928,0.1507537688442211,0.13801756587202
2023,CPLE5,UTILITIES,-0.031825795644891,,0.6179775280898876
2023,CPLE6,UTILITIES,0.1581259150805272,0.2359374999999999,0.0949656750572082
2023,CSMG3,UTILITIES,0.3619791666666667,0.25219473264166,0.0224299065420561
2023,CSRN3,UTILITIES,0.3905133203378816,0.4459459459459458,0.1797623610578766
2023,CSRN5,UTILITIES,0.3120326308633583,0.20625,0.2542503863987635
2023,CSRN6,UTILITIES,0.2804878048780488,1.1989528795811517,0.6181123840698308
2023,EGIE3,UTILITIES,-0.0828087167070216,-0.0237113402061854,0.1613903032986495
2023,EKTR3,UTILITIES,0.69,15.055,0.3446938775510204
2023,EKTR4,UTILITIES,0.4003999999999998,0.5221739130434782,0.0786842105263158
2023,ELET3,UTILITIES,-0.0883116883116884,0.2610778443113772,0.1832460732984293
2023,ELET5,UTILITIES,1.5224872897927255,0.7862088064248132,0.2034086698777324
2023,ELET6,UTILITIES,-0.074304068522484,0.3151810161241253,0.2131416090280306
2023,EMAE4,UTILITIES,0.9938416422287388,0.0125093075204762,0.1052770101329122
2023,ENEV3,UTILITIES,-0.1922816519972918,-0.1592670894996476,0.2585456805469236
2023,ENGI11,UTILITIES,0.0956629491945477,-0.0087443946188341,0.1214228934817169
2023,ENGI3,UTILITIES,0.0652009097801364,-0.0337001375515817,0.1778818022235224
2023,ENGI4,UTILITIES,0.1053412462908012,-0.0093085106382977,0.1357308584686773
2023,ENMT3,UTILITIES,-0.0159227985524729,0.0526451612903224,0.0427129781741375
2023,ENMT4,UTILITIES,0.0381060893784024,1.7424749163879598,0.0352941176470588
2023,EQTL3,UTILITIES,0.1830122591943956,0.1840490797546012,0.1011310711909514
2023,GEPA3,UTILITIES,-0.3430079155672824,-0.3965099369849734,0.4575163398692811
2023,GEPA4,UTILITIES,0.0490463215258853,-0.1833333333333333,0.2299999999999999
2023,GPAR3,UTILITIES,0.0975609756097561,2.75,0.6086956521739131
2023,LIGT3,UTILITIES,-0.198961937716263,-0.6056218057921636,0.6059574468085107
2023,LIPR3,UTILITIES,0.0294117647058822,-0.0778553550256883,0.2929292929292929
2023,NEOE3,UTILITIES,0.0355227882037532,-0.1043478260869565,0.1915227629513344
2023,ORVR3,UTILITIES,0.2070563079116179,0.3097447795823664,0.2744215938303342
2023,REDE3,UTILITIES,-0.0924369747899159,-0.1755725190839694,0.25
2023,RNEW11,UTILITIES,0.1809338521400778,-0.1450704225352111,0.3038990825688074
2023,RNEW3,UTILITIES,0.1404494382022469,-0.188,0.3024054982817871
2023,RNEW4,UTILITIES,0.2083333333333332,-0.1324786324786325,0.3071672354948807
2023,SAPR11,UTILITIES,-0.0098684210526315,-0.0588848358520064,0.1329812770043207
2023,SAPR3,UTILITIES,-0.0467032967032966,-0.0916230366492145,0.1536585365853657
2023,SAPR4,UTILITIES,-0.0266666666666667,-0.0592783505154639,0.1225961538461538
2023,SBSP3,UTILITIES,0.3554659710694805,0.4275724275724275,0.0594043113378313
2023,SRNA3,UTILITIES,,,
2023,TAEE11,UTILITIES,-0.1022786121180734,-0.044640396803527,0.2421857923497267
2023,TAEE3,UTILITIES,-0.1005413766434647,-0.0388429752066115,0.2338603425559946
2023,TAEE4,UTILITIES,-0.1003861003861003,-0.0411522633744856,0.2335526315789473
2023,TRPL3,UTILITIES,-0.0625,-0.0353215594801733,0.187938288920056
2023,TRPL4,UTILITIES,0.001306051371354,-0.0515463917525773,0.1427506522549384
2024,BRIT3,COMMUNICATION,0.4549019607843139,0.4000000000000001,0.0631313131313131
2024,DESK3,COMMUNICATION,0.3722060252672499,0.5533553355335532,0.1560071727435744
2024,DTCY3,COMMUNICATION,-0.3991989319092123,-0.55,0.6280991735537189
2024,FIQE3,COMMUNICATION,-0.0123762376237623,0.0583554376657824,0.109375
2024,OIBR3,COMMUNICATION,-0.3846153846153846,2.3684210526315788,0.7344398340248963
2024,OIBR4,COMMUNICATION,-0.3063829787234043,2.134615384615384,0.6918714555765595
2024,PDTC3,COMMUNICATION,0.0510204081632652,0.0131147540983607,0.1196581196581196
2024,TELB3,COMMUNICATION,-0.1152542372881355,-0.2070886075949367,0.3736
2024,TELB4,COMMUNICATION,0.0933333333333332,0.5471698113207546,0.2029161603888214
2024,TIMS3,COMMUNICATION,0.2626760563380281,0.4577235772357721,0.0292365998917162
2024,VIVT3,COMMUNICATION,0.2500584795321636,0.3894955798231929,0.0167433302667894
2024,BRAV3,ENERGY,,,
2024,ENAT3,ENERGY,0.4750367107195301,0.5561580170410534,0.0185637518319491
2024,OPCT3,ENERGY,0.4941176470588235,1.138047138047138,0.0185471406491499
2024,PETR3,ENERGY,0.1295276731382209,0.3648459383753502,0.0620789220404236
2024,PETR4,ENERGY,0.2055681450307542,0.4824840764331211,0.0332294911734164
2024,PRIO3,ENERGY,0.2742114001106805,0.2975486052409128,0.0826693227091635
2024,RECV3,ENERGY,0.1565495207667731,-0.2838773491592482,0.3609885260370697
2024,RPMG3,ENERGY,-0.1620553359683793,0.3856209150326797,0.3890489913544669
2024,UGPA3,ENERGY,0.4843225083986564,1.0646417445482863,0.0
2024,AERI3,INDUSTRIALS,-0.2561983471074379,-0.1346153846153845,0.4578313253012047
2024,ALPK3,INDUSTRIALS,0.1831683168316831,1.9875,0.1898305084745762
2024,ARML3,INDUSTRIALS,0.1528059499661935,0.4436917866215071,0.0548780487804877
2024,AVLL3,INDUSTRIALS,0.1945812807881772,-0.6193092621664051,0.6322971948445792
2024,AZEV3,INDUSTRIALS,0.0049261083743843,0.4890510948905109,0.3818181818181817
2024,AZEV4,INDUSTRIALS,-0.0050761421319797,0.5806451612903225,0.4285714285714286
2024,AZUL4,INDUSTRIALS,-0.2501170960187353,0.3982532751091705,0.2676120768526989
2024,BDLL3,INDUSTRIALS,-0.0677966101694915,0.0232558139534884,0.2666666666666667
2024,BDLL4,INDUSTRIALS,-0.0589569160997731,-0.2385321100917431,0.2782608695652173
2024,CALI3,INDUSTRIALS,1.5974025974025974,,0.9714285714285714
2024,CCRO3,INDUSTRIALS,0.0267921795800143,0.2774774774774775,0.0240880935994494
2024,CURY3,INDUSTRIALS,0.1969394544244842,0.4806584362139916,0.0060773480662985
2024,CYRE3,INDUSTRIALS,0.2667017359284584,0.7876763177431327,0.0633994554647997
2024,DIRR3,INDUSTRIALS,0.2336088154269973,0.4567338972023422,0.0
2024,DXCO3,INDUSTRIALS,0.00875,0.1798245614035087,0.1514195583596214
2024,ECOR3,INDUSTRIALS,0.4470046082949308,1.061269146608315,0.0358239508700102
2024,EMBR3,INDUSTRIALS,0.2315731573157315,0.5868178596739901,0.0808702791461412
2024,ETER3,INDUSTRIALS,-0.2134935304990758,-0.1971698113207547,0.4210884353741496
2024,EUCA3,INDUSTRIALS,0.1983775811209438,0.508820798514392,0.1356382978723405
2024,EUCA4,INDUSTRIALS,0.4948259642521166,1.2161785216178522,0.0263480392156862
2024,EVEN3,INDUSTRIALS,0.2812499999999998,0.6532258064516128,0.0
2024,EZTC3,INDUSTRIALS,0.0673515981735159,0.3385826771653542,0.2468787756745871
2024,FRAS3,INDUSTRIALS,0.364365971107544,0.6831683168316833,0.00990099009901
2024,FRIO3,INDUSTRIALS,2.582089552238806,3.5300113250283127,0.0
2024,GFSA3,INDUSTRIALS,0.5233918128654971,0.6672,0.6605863192182411
2024,GOLL4,INDUSTRIALS,-0.2931442080378249,0.183377308707124,0.3199393479909022
2024,HBOR3,INDUSTRIALS,0.0505952380952381,0.6971153846153844,0.199546485260771
2024,HBRE3,INDUSTRIALS,0.1303538175046554,0.2942430703624732,0.0899550224887555
2024,HBSA3,INDUSTRIALS,0.1520467836257311,0.6624472573839661,0.1599147121535181
2024,INEP3,INDUSTRIALS,-0.1431451612903226,2.8636363636363638,0.2258652094717669
2024,JFEN3,INDUSTRIALS,-0.2124542124542124,2.771929824561404,0.457070707070707
2024,JHSF3,INDUSTRIALS,0.1580041580041582,0.094302554027505,0.039655172413793
2024,JSLG3,INDUSTRIALS,0.5182926829268293,1.1173469387755102,0.0
2024,LAVV3,INDUSTRIALS,0.3470948012232417,0.8354166666666669,0.0101123595505617
2024,LEVE3,INDUSTRIALS,-0.1948051948051947,0.1709741550695827,0.327113480578827
2024,LOGG3,INDUSTRIALS,0.0044052863436123,0.3587604290822408,0.0836012861736333
2024,LOGN3,INDUSTRIALS,-0.2300460092018403,0.1257677683533198,0.2737735849056604
2024,LPSB3,INDUSTRIALS,-0.0270270270270269,0.3404255319148936,0.1457627118644068
2024,LUPA3,INDUSTRIALS,-0.2756410256410257,-0.3891891891891893,0.701058201058201
2024,MDNE3,INDUSTRIALS,0.5269186712485681,1.270868824531516,0.0
2024,MELK3,INDUSTRIALS,0.1401425178147268,0.4634146341463414,0.0224032586558045
2024,MILS3,INDUSTRIALS,0.2859848484848484,0.1881014873140858,0.010204081632653
2024,MOVI3,INDUSTRIALS,0.189,0.4733581164807932,0.1609033168666196
2024,MRVE3,INDUSTRIALS,0.0544600938967136,0.4415917843388961,0.2057991513437058
2024,MTRE3,INDUSTRIALS,-0.0941176470588235,0.6426666666666667,0.1819389110225764
2024,MULT3,INDUSTRIALS,0.0274765003615329,0.2415902140672783,0.0172890733056708
2024,MYPK3,INDUSTRIALS,0.0670529801324504,0.0795644891122278,0.1646143875567076
2024,NEXP3,INDUSTRIALS,-0.2228915662650602,16.200000000000003,0.5920948616600791
2024,PDGR3,INDUSTRIALS,-0.923728813559322,2.7500000000000004,0.9390243902439024
2024,PLPL3,INDUSTRIALS,0.276502732240437,1.92,0.0307053941908714
2024,POMO3,INDUSTRIALS,0.3365155131264914,1.2672064777327932,0.0158172231985941
2024,POMO4,INDUSTRIALS,0.3505747126436782,1.5268817204301075,0.0315934065934067
2024,PORT3,INDUSTRIALS,0.3098274568642161,0.5959780621572213,0.0
2024,PRNR3,INDUSTRIALS,0.2607758620689655,0.7180616740088106,0.0480065093572009
2024,PTBL3,INDUSTRIALS,0.1354642313546423,-0.1150652431791221,0.1182033096926714
2024,RAIL3,INDUSTRIALS,0.0644712430426717,0.1984334203655353,0.0473225404732254
2024,RAPT3,INDUSTRIALS,0.2422360248447204,0.5132408575031526,0.0
2024,RAPT4,INDUSTRIALS,0.0756302521008402,0.5440289505428229,0.0483271375464683
2024,RCSL3,INDUSTRIALS,0.3793103448275861,0.263157894736842,0.550561797752809
2024,RCSL4,INDUSTRIALS,0.0114942528735633,0.1891891891891892,0.6752767527675276
2024,RDNI3,INDUSTRIALS,-0.2544570502431118,-0.319526627218935,0.3663911845730028
2024,RENT3,INDUSTRIALS,-0.0414468726450639,0.1367292225201071,0.0956917389449736
2024,ROMI3,INDUSTRIALS,-0.1798165137614679,-0.0783505154639175,0.3022892819979188
2024,RSID3,INDUSTRIALS,-0.1728395061728396,0.546153846153846,0.2239382239382239
2024,RSUL4,INDUSTRIALS,0.2752125354225703,0.0483760449499794,0.0315229775921002
2024,SEQL3,INDUSTRIALS,-0.7414965986394557,-0.8911174785100286,0.905
2024,SIMH3,INDUSTRIALS,0.105625717566016,0.3582510578279267,0.1221513217866909
2024,SOND5,INDUSTRIALS,0.4995834490419328,1.388323750552853,0.2596654784754593
2024,SYNE3,INDUSTRIALS,0.2441558441558442,0.191542288557214,0.0
2024,TASA3,INDUSTRIALS,0.0060524546065905,0.1660171473109899,0.1287128712871287
2024,TASA4,INDUSTRIALS,0.0425240054869684,0.1550151975683888,0.1259344450833813
2024,TCSA3,INDUSTRIALS,0.1788856304985335,0.4888888888888887,0.0313253012048194
2024,TEND3,INDUSTRIALS,0.5117227319062181,2.216919739696312,0.0217678100263852
2024,TGMA3,INDUSTRIALS,0.2772009029345372,0.3312941176470587,0.0
2024,TPIS3,INDUSTRIALS,0.09375,3.615384615384616,0.088937093275488
2024,TRIS3,INDUSTRIALS,0.117533718689788,0.6066481994459834,0.1702432045779686
2024,UCAS3,INDUSTRIALS,-0.0112781954887218,0.0395256916996047,0.1806853582554517
2024,VAMO3,INDUSTRIALS,-0.1385799828913601,-0.2039525691699605,0.317750677506775
2024,VIVR3,INDUSTRIALS,0.6960784313725492,9.812500000000002,0.0207547169811319
2024,WEGE3,INDUSTRIALS,0.0090213231273919,-0.0412987012987013,0.1182513139034878
2024,WHRL3,INDUSTRIALS,-0.0557939914163089,-0.0736842105263156,0.1456310679611649
2024,WHRL4,INDUSTRIALS,-0.0043010752688172,-0.062753036437247,0.1061776061776061
2024,WLMM3,INDUSTRIALS,0.1449795081967213,0.3147058823529411,0.497752808988764
2024,WLMM4,INDUSTRIALS,0.3640000000000001,0.2325301204819279,0.2314049586776859
2024,ATMP3,TECHNOLOGY,0.7045454545454544,3.1284403669724767,0.0
2024,BMOB3,TECHNOLOGY,0.0196649672250546,-0.0338164251207729,0.1298943443132379
2024,CASH3,TECHNOLOGY,0.0365058670143416,5.309523809523809,0.1993957703927492
2024,CLSA3,TECHNOLOGY,-0.4386227544910179,-0.371859296482412,0.5006657789613849
2024,DOTZ3,TECHNOLOGY,3.759036144578314,5.475409836065574,0.0888119953863898
2024,ELMD3,TECHNOLOGY,0.0168831168831169,0.43013698630137,0.1437944231820667
2024,LWSA3,TECHNOLOGY,-0.2828162291169451,-0.1629526462395543,0.3700209643605869
2024,MLAS3,TECHNOLOGY,-0.1144067796610169,-0.4381720430107527,0.4813895781637718
2024,NGRD3,TECHNOLOGY,-0.3279569892473118,-0.2038216560509554,0.4239631336405529
2024,POSI3,TECHNOLOGY,-0.2266666666666666,-0.2090909090909091,0.28099173553719
2024,TOTS3,TECHNOLOGY,0.16212487064505,0.1883597883597882,0.0263005780346822
2024,TRAD3,TECHNOLOGY,-0.4387096774193548,-0.6390041493775933,0.6375
2024,VLID3,TECHNOLOGY,0.4186851211072664,1.211434735706581,0.0279753437648174
2025,BRST3,COMMUNICATION,,,0.1596091205211726
2025,DESK3,COMMUNICATION,-0.2786206896551724,-0.2586817859673989,0.3897316219369895
2025,DTCY3,COMMUNICATION,-0.3642857142857142,-0.5549999999999999,0.6322314049586777
2025,FIQE3,COMMUNICATION,0.0144927536231882,-0.125,0.2009132420091324
2025,OIBR3,COMMUNICATION,-0.7755443886097152,1.0615384615384618,0.7899686520376176
2025,OIBR4,COMMUNICATION,-0.414554905782976,4.395209580838324,0.4372267332916928
2025,PDTC3,COMMUNICATION,-0.3636363636363636,-0.6146788990825688,0.6612903225806452
2025,TELB3,COMMUNICATION,-0.044776119402985,-0.2098765432098764,0.2470588235294117
